order_id,customer_id,locality_id,customer_segment,preferred_cuisine,order_date,order_time,restaurant_id,item_id,platform,order_status,customer_rating,item_price,discount_pct,discount_amount,food_amount,delivery_fee,order_value,year,month,month_name,day_of_week,day_name,is_weekend,order_hour,meal_period,item_name,ordered_cuisine,category,veg_flag,price_band
O001140,C02937,3,Student,Momos,2025-08-05,19:32:00,R094,I0727,Swiggy,Delivered,4.0,160,30,48.0,112.0,30,142.0,2025,8,August,1,Tuesday,No,19,Dinner,Fruit Bowl,Healthy,Healthy,Veg,100-150
O001141,C04117,2,Working Professional,Biryani,2025-10-28,21:07:00,R017,I0130,Zomato,Delivered,4.0,180,20,36.0,144.0,35,179.0,2025,10,October,1,Tuesday,No,21,Dinner,Cheese Sandwich,Cafe,Snack,Veg,150-200
O001142,C01707,7,Working Professional,South Indian,2025-05-08,14:32:00,R109,I0837,Swiggy,Delivered,5.0,126,10,12.6,113.4,25,138.4,2025,5,May,3,Thursday,No,14,Lunch,Brownie,Desserts,Dessert,Veg,100-150
O001143,C03372,8,Student,Burgers,2025-09-05,20:47:00,R122,I0942,Swiggy,Delivered,4.0,173,0,0.0,173.0,30,203.0,2025,9,September,4,Friday,No,20,Dinner,Protein Smoothie,Healthy,Beverage,Veg,200-250
O001144,C02804,3,Working Professional,Chinese,2025-07-26,18:02:00,R032,I0251,Zomato,Delivered,3.0,297,15,44.55,252.45,30,282.45,2025,7,July,5,Saturday,Yes,18,Evening,Double Chicken Burger,Burgers,Main Course,Non-Veg,250-300
O001145,C01312,2,Young Professional,Burgers,2025-04-08,13:59:00,R093,I0717,Swiggy,Delivered,5.0,353,10,35.3,317.7,25,342.7,2025,4,April,1,Tuesday,No,13,Lunch,Farmhouse Pizza,Pizza,Main Course,Veg,300+
O001146,C04395,1,Young Professional,South Indian,2025-11-17,22:01:00,R003,I0021,Zomato,Delivered,5.0,122,10,12.2,109.8,35,144.8,2025,11,November,0,Monday,No,22,Dinner,Uttapam,South Indian,Main Course,Veg,100-150
O001147,C03976,1,Student,Pizza,2025-10-18,21:37:00,R137,I1057,Direct,Delivered,5.0,183,40,73.2,109.8,35,144.8,2025,10,October,5,Saturday,Yes,21,Dinner,Manchurian,Chinese,Starter,Veg,100-150
O001148,C03272,2,Working Professional,Biryani,2025-08-29,20:39:00,R146,I1132,Direct,Delivered,4.0,180,30,54.0,126.0,30,156.0,2025,8,August,4,Friday,No,20,Dinner,Paneer Tikka,North Indian,Starter,Veg,150-200
O001149,C04252,10,Working Professional,North Indian,2025-11-07,21:55:00,R056,I0438,Zomato,Delivered,5.0,398,25,99.5,298.5,35,333.5,2025,11,November,4,Friday,No,21,Dinner,Cheese Burst Pizza,Pizza,Main Course,Veg,300+
O001150,C04334,5,Student,Burgers,2025-11-13,22:38:00,R021,I0161,Zomato,Delivered,4.0,63,20,12.6,50.4,35,85.4,2025,11,November,3,Thursday,No,22,Dinner,Raita,Biryani,Side,Veg,Below 100
O001151,C03513,6,Student,Burgers,2025-09-16,20:38:00,R097,I0751,Swiggy,Delivered,4.0,76,20,15.2,60.8,35,95.8,2025,9,September,1,Tuesday,No,20,Dinner,Garlic Naan,North Indian,Bread,Veg,Below 100
O001152,C04178,9,Young Professional,North Indian,2025-11-02,21:23:00,R013,I0096,Zomato,Delivered,5.0,166,5,8.3,157.7,35,192.7,2025,11,November,6,Sunday,Yes,21,Dinner,Chocolate Mousse,Desserts,Dessert,Veg,150-200
O001153,C03463,5,Young Professional,South Indian,2025-09-12,20:20:00,R074,I0574,Swiggy,Delivered,5.0,199,15,29.85,169.15,30,199.15,2025,9,September,4,Friday,No,20,Dinner,Chilli Chicken,Chinese,Starter,Non-Veg,150-200
O001154,C03386,9,Young Professional,Pizza,2025-09-06,20:50:00,R044,I0347,Zomato,Delivered,4.0,76,20,15.2,60.8,30,90.8,2025,9,September,5,Saturday,Yes,20,Dinner,Garlic Naan,North Indian,Bread,Veg,Below 100
O001155,C03068,10,Working Professional,Biryani,2025-08-14,19:17:00,R069,I0534,Swiggy,Delivered,4.0,177,10,17.7,159.3,30,189.3,2025,8,August,3,Thursday,No,19,Dinner,Chilli Paneer,Chinese,Starter,Veg,150-200
O001156,C03747,9,Young Professional,South Indian,2025-10-02,20:34:00,R003,I0021,Zomato,Delivered,5.0,122,10,12.2,109.8,35,144.8,2025,10,October,3,Thursday,No,20,Dinner,Uttapam,South Indian,Main Course,Veg,100-150
O001157,C00782,8,Student,Biryani,2025-02-28,11:10:00,R007,I0045,Zomato,Delivered,3.0,237,15,35.55,201.45,25,226.45,2025,2,February,4,Friday,No,11,Breakfast,Paneer Butter Masala,North Indian,Main Course,Veg,200-250
O001158,C04407,4,Working Professional,Momos,2025-11-18,22:10:00,R002,I0015,Zomato,Delivered,4.0,178,20,35.6,142.4,35,177.4,2025,11,November,1,Tuesday,No,22,Dinner,Chilli Momos,Momos,Main Course,Veg,150-200
O001159,C04356,10,Working Professional,Biryani,2025-11-15,22:02:00,R091,I0706,Swiggy,Delivered,3.0,56,0,0.0,56.0,35,91.0,2025,11,November,5,Saturday,Yes,22,Dinner,Raita,Biryani,Side,Veg,Below 100
O001160,C00149,4,Working Professional,South Indian,2025-01-11,08:59:00,R076,I0584,Swiggy,Delivered,4.0,148,40,59.2,88.8,20,108.8,2025,1,January,5,Saturday,Yes,8,Breakfast,Cold Coffee,Cafe,Beverage,Veg,100-150
O001161,C04124,5,Young Professional,Chinese,2025-10-29,21:22:00,R036,I0288,Zomato,Delivered,3.0,171,30,51.3,119.7,35,154.7,2025,10,October,2,Wednesday,No,21,Dinner,Manchurian,Chinese,Starter,Veg,150-200
O001162,C00626,5,Young Professional,Pizza,2025-02-16,10:00:00,R093,I0717,Swiggy,Delivered,4.0,353,10,35.3,317.7,20,337.7,2025,2,February,6,Sunday,Yes,10,Breakfast,Farmhouse Pizza,Pizza,Main Course,Veg,300+
O001163,C01646,7,Working Professional,Biryani,2025-05-03,13:22:00,R142,I1094,Swiggy,Delivered,5.0,293,10,29.3,263.7,25,288.7,2025,5,May,5,Saturday,Yes,13,Lunch,Mutton Biryani,Biryani,Main Course,Non-Veg,250-300
O001164,C03703,4,Family,South Indian,2025-09-29,20:21:00,R039,I0309,Zomato,Delivered,5.0,158,15,23.7,134.3,35,169.3,2025,9,September,0,Monday,No,20,Dinner,Paneer Dosa,South Indian,Main Course,Veg,150-200
O001165,C00792,6,Family,Biryani,2025-02-28,11:58:00,R128,I0987,Swiggy,Delivered,3.0,306,10,30.6,275.4,25,300.4,2025,2,February,4,Friday,No,11,Breakfast,Mutton Biryani,Biryani,Main Course,Non-Veg,300+
O001166,C04081,7,Working Professional,Biryani,2025-10-26,21:41:00,R103,I0797,Swiggy,Delivered,4.0,118,30,35.4,82.6,35,117.6,2025,10,October,6,Sunday,Yes,21,Dinner,Uttapam,South Indian,Main Course,Veg,100-150
O001167,C04157,6,Student,Healthy,2025-10-31,21:29:00,R008,I0061,Zomato,Delivered,4.0,256,25,64.0,192.0,35,227.0,2025,10,October,4,Friday,No,21,Dinner,Biryani Combo,Biryani,Combo,Non-Veg,200-250
O001168,C02507,4,Student,Momos,2025-07-05,17:01:00,R052,I0404,Zomato,Delivered,3.0,214,40,85.6,128.4,30,158.4,2025,7,July,5,Saturday,Yes,17,Evening,Kadhai Paneer,North Indian,Main Course,Veg,150-200
O001169,C00035,7,Young Professional,Burgers,2025-01-03,07:57:00,R076,I0584,Swiggy,Delivered,4.0,148,40,59.2,88.8,20,108.8,2025,1,January,4,Friday,No,7,Breakfast,Cold Coffee,Cafe,Beverage,Veg,100-150
O001170,C01409,3,Young Professional,Burgers,2025-04-15,13:16:00,R107,I0822,Swiggy,Delivered,3.0,133,25,33.25,99.75,25,124.75,2025,4,April,1,Tuesday,No,13,Lunch,Brownie,Desserts,Dessert,Veg,100-150
O001171,C03060,6,Working Professional,Chinese,2025-08-14,19:40:00,R044,I0346,Zomato,Delivered,5.0,198,20,39.6,158.4,30,188.4,2025,8,August,3,Thursday,No,19,Dinner,Paneer Tikka,North Indian,Starter,Veg,150-200
O001172,C04910,1,Family,Cafe,2025-12-25,23:49:00,R146,I1135,Direct,Delivered,3.0,95,30,28.5,66.5,40,106.5,2025,12,December,3,Thursday,No,23,Dinner,Gulab Jamun,North Indian,Dessert,Veg,100-150
O001173,C03133,6,Family,Biryani,2025-08-19,19:19:00,R103,I0796,Swiggy,Delivered,4.0,171,30,51.3,119.7,30,149.7,2025,8,August,1,Tuesday,No,19,Dinner,Paneer Dosa,South Indian,Main Course,Veg,100-150
O001174,C01273,2,Family,Desserts,2025-04-05,13:08:00,R054,I0419,Zomato,Delivered,5.0,84,30,25.2,58.8,25,83.8,2025,4,April,5,Saturday,Yes,13,Lunch,Idli Sambar,South Indian,Main Course,Veg,Below 100
O001175,C03142,1,Family,North Indian,2025-08-20,19:56:00,R022,I0169,Zomato,Delivered,4.0,190,40,76.0,114.0,30,144.0,2025,8,August,2,Wednesday,No,19,Dinner,Paneer Tikka,North Indian,Starter,Veg,100-150
O001176,C02675,7,Young Professional,Chinese,2025-07-17,18:59:00,R029,I0229,Zomato,Delivered,4.0,208,20,41.6,166.4,30,196.4,2025,7,July,3,Thursday,No,18,Evening,Chilli Paneer,Chinese,Starter,Veg,150-200
O001177,C03887,2,Working Professional,Biryani,2025-10-12,21:10:00,R061,I0476,Swiggy,Delivered,3.0,67,40,26.8,40.2,35,75.2,2025,10,October,6,Sunday,Yes,21,Dinner,Raita,Biryani,Side,Veg,Below 100
O001178,C00515,3,Student,Cafe,2025-02-08,10:16:00,R076,I0584,Swiggy,Delivered,4.0,148,40,59.2,88.8,20,108.8,2025,2,February,5,Saturday,Yes,10,Breakfast,Cold Coffee,Cafe,Beverage,Veg,100-150
O001179,C03789,3,Working Professional,Cafe,2025-10-05,21:13:00,R110,I0848,Swiggy,Delivered,4.0,236,40,94.4,141.6,35,176.6,2025,10,October,6,Sunday,Yes,21,Dinner,Chilli Chicken,Chinese,Starter,Non-Veg,150-200
O001180,C02683,7,Student,Momos,2025-07-17,18:17:00,R118,I0909,Swiggy,Delivered,2.0,350,15,52.5,297.5,30,327.5,2025,7,July,3,Thursday,No,18,Evening,Chicken Pizza,Pizza,Main Course,Non-Veg,300+
O001181,C04815,5,Student,Pizza,2025-12-18,23:17:00,R036,I0289,Zomato,Delivered,4.0,119,30,35.7,83.3,40,123.3,2025,12,December,3,Thursday,No,23,Dinner,Spring Rolls,Chinese,Starter,Veg,100-150
O001182,C01677,9,Working Professional,South Indian,2025-05-05,14:43:00,R089,I0687,Swiggy,Delivered,3.0,149,25,37.25,111.75,25,136.75,2025,5,May,0,Monday,No,14,Lunch,Chocolate Cake,Desserts,Dessert,Veg,100-150
O001183,C03136,1,Working Professional,Biryani,2025-08-19,19:49:00,R003,I0020,Zomato,Delivered,3.0,170,10,17.0,153.0,30,183.0,2025,8,August,1,Tuesday,No,19,Dinner,Paneer Dosa,South Indian,Main Course,Veg,150-200
O001184,C04658,10,Working Professional,Biryani,2025-12-06,22:07:00,R062,I0484,Zomato,Delivered,5.0,386,25,96.5,289.5,40,329.5,2025,12,December,5,Saturday,Yes,22,Dinner,Cheese Burst Pizza,Pizza,Main Course,Veg,300+
O001185,C00499,9,Student,Burgers,2025-02-07,09:28:00,R120,I0923,Swiggy,Delivered,5.0,127,20,25.4,101.6,20,121.6,2025,2,February,4,Friday,No,9,Breakfast,Veg Burger,Burgers,Main Course,Veg,100-150
O001186,C04683,7,Young Professional,Chinese,2025-12-08,22:07:00,R056,I0438,Zomato,Delivered,5.0,398,25,99.5,298.5,40,338.5,2025,12,December,0,Monday,No,22,Dinner,Cheese Burst Pizza,Pizza,Main Course,Veg,300+
O001187,C03421,6,Student,Momos,2025-09-08,20:25:00,R121,I0934,Swiggy,Delivered,4.0,426,5,21.3,404.7,30,434.7,2025,9,September,0,Monday,No,20,Dinner,Pepperoni Pizza,Pizza,Main Course,Non-Veg,300+
O001188,C00332,7,Student,Burgers,2025-01-25,09:27:00,R144,I1108,Direct,Delivered,4.0,204,40,81.6,122.4,20,142.4,2025,1,January,5,Saturday,Yes,9,Breakfast,Chicken Biryani,Biryani,Main Course,Non-Veg,100-150
O001189,C01470,4,Student,Cafe,2025-04-20,13:07:00,R076,I0586,Swiggy,Delivered,3.0,70,40,28.0,42.0,25,67.0,2025,4,April,6,Sunday,Yes,13,Lunch,Masala Tea,Cafe,Beverage,Veg,Below 100
O001190,C03512,3,Working Professional,Chinese,2025-09-16,20:59:00,R028,I0221,Zomato,Delivered,5.0,174,20,34.8,139.2,35,174.2,2025,9,September,1,Tuesday,No,20,Dinner,Chilli Paneer,Chinese,Starter,Veg,150-200
O001191,C00329,1,Family,North Indian,2025-01-25,09:19:00,R052,I0401,Zomato,Delivered,5.0,234,40,93.6,140.4,20,160.4,2025,1,January,5,Saturday,Yes,9,Breakfast,Paneer Butter Masala,North Indian,Main Course,Veg,150-200
O001192,C02886,7,Working Professional,Chinese,2025-08-01,19:46:00,R001,I0006,Zomato,Delivered,5.0,231,20,46.2,184.8,30,214.8,2025,8,August,4,Friday,No,19,Dinner,Chicken 65,Biryani,Starter,Non-Veg,200-250
O001193,C01698,4,Working Professional,Chinese,2025-05-07,14:07:00,R082,I0632,Swiggy,Delivered,5.0,157,15,23.55,133.45,25,158.45,2025,5,May,2,Wednesday,No,14,Lunch,Chole Bhature,North Indian,Main Course,Veg,150-200
O001194,C03077,9,Student,Burgers,2025-08-15,19:13:00,R133,I1026,Swiggy,Delivered,4.0,141,10,14.1,126.9,30,156.9,2025,8,August,4,Friday,No,19,Dinner,Paneer Dosa,South Indian,Main Course,Veg,150-200
O001195,C00229,10,Young Professional,Burgers,2025-01-17,08:12:00,R096,I0737,Swiggy,Delivered,4.0,196,25,49.0,147.0,20,167.0,2025,1,January,4,Friday,No,8,Breakfast,Veg Salad Bowl,Healthy,Healthy,Veg,150-200
O001196,C04355,6,Young Professional,Burgers,2025-11-15,22:54:00,R119,I0922,Swiggy,Delivered,4.0,90,0,0.0,90.0,35,125.0,2025,11,November,5,Saturday,Yes,22,Dinner,Gulab Jamun,North Indian,Dessert,Veg,100-150
O001197,C04865,6,Young Professional,Pizza,2025-12-21,23:39:00,R114,I0881,Swiggy,Delivered,4.0,292,0,0.0,292.0,40,332.0,2025,12,December,6,Sunday,Yes,23,Dinner,Biryani Combo,Biryani,Combo,Non-Veg,300+
O001198,C04844,4,Student,Chinese,2025-12-20,23:16:00,R131,I1014,Swiggy,Delivered,4.0,78,30,23.4,54.6,40,94.6,2025,12,December,5,Saturday,Yes,23,Dinner,Filter Coffee,South Indian,Beverage,Veg,Below 100
O001199,C03732,4,Working Professional,North Indian,2025-10-01,20:50:00,R044,I0347,Zomato,Delivered,5.0,76,20,15.2,60.8,35,95.8,2025,10,October,2,Wednesday,No,20,Dinner,Garlic Naan,North Indian,Bread,Veg,Below 100
O001200,C00632,5,Student,Pizza,2025-02-17,10:25:00,R118,I0907,Swiggy,Delivered,3.0,298,15,44.7,253.3,20,273.3,2025,2,February,0,Monday,No,10,Breakfast,Farmhouse Pizza,Pizza,Main Course,Veg,250-300
O001201,C03776,3,Student,Burgers,2025-10-04,21:05:00,R091,I0706,Swiggy,Delivered,4.0,56,0,0.0,56.0,35,91.0,2025,10,October,5,Saturday,Yes,21,Dinner,Raita,Biryani,Side,Veg,Below 100
O001202,C00125,1,Family,Biryani,2025-01-10,07:16:00,R054,I0417,Zomato,Delivered,5.0,113,30,33.9,79.1,20,99.1,2025,1,January,4,Friday,No,7,Breakfast,Masala Dosa,South Indian,Main Course,Veg,Below 100
O001203,C00115,1,Working Professional,Desserts,2025-01-09,07:03:00,R149,I1150,Direct,Delivered,4.0,201,20,40.2,160.8,20,180.8,2025,1,January,3,Thursday,No,7,Breakfast,Chicken Biryani,Biryani,Main Course,Non-Veg,150-200
O001204,C01590,8,Working Professional,Chinese,2025-04-28,13:24:00,R137,I1054,Direct,Delivered,3.0,210,40,84.0,126.0,25,151.0,2025,4,April,0,Monday,No,13,Lunch,Chicken Fried Rice,Chinese,Main Course,Non-Veg,150-200
O001205,C02421,10,Family,South Indian,2025-06-28,17:06:00,R076,I0588,Swiggy,Delivered,4.0,158,40,63.2,94.8,30,124.8,2025,6,June,5,Saturday,Yes,17,Evening,Paneer Sandwich,Cafe,Snack,Veg,100-150
O001206,C03840,3,Young Professional,Chinese,2025-10-09,21:16:00,R113,I0872,Swiggy,Delivered,5.0,116,30,34.8,81.2,35,116.2,2025,10,October,3,Thursday,No,21,Dinner,Uttapam,South Indian,Main Course,Veg,100-150
O001207,C03397,2,Working Professional,North Indian,2025-09-07,20:59:00,R036,I0287,Zomato,Delivered,4.0,199,30,59.7,139.3,30,169.3,2025,9,September,6,Sunday,Yes,20,Dinner,Chilli Chicken,Chinese,Starter,Non-Veg,150-200
O001208,C02201,7,Student,Burgers,2025-06-12,15:21:00,R058,I0448,Zomato,Delivered,2.0,195,15,29.25,165.75,30,195.75,2025,6,June,3,Thursday,No,15,Lunch,Egg Biryani,Biryani,Main Course,Non-Veg,150-200
O001209,C01344,2,Young Professional,Biryani,2025-04-11,13:53:00,R025,I0191,Zomato,Cancelled,,220,30,66.0,154.0,25,179.0,2025,4,April,4,Friday,No,13,Lunch,Chicken Salad Bowl,Healthy,Healthy,Non-Veg,150-200
O001210,C04988,8,Working Professional,North Indian,2025-12-30,23:27:00,R071,I0554,Swiggy,Delivered,5.0,87,15,13.05,73.95,40,113.95,2025,12,December,1,Tuesday,No,23,Dinner,Gulab Jamun,North Indian,Dessert,Veg,100-150
O001211,C02107,6,Student,Chinese,2025-06-05,15:49:00,R074,I0572,Swiggy,Delivered,5.0,195,15,29.25,165.75,30,195.75,2025,6,June,3,Thursday,No,15,Lunch,Chicken Fried Rice,Chinese,Main Course,Non-Veg,150-200
O001212,C02227,7,Working Professional,Desserts,2025-06-14,15:05:00,R024,I0184,Zomato,Delivered,5.0,199,40,79.6,119.4,30,149.4,2025,6,June,5,Saturday,Yes,15,Lunch,Kadhai Paneer,North Indian,Main Course,Veg,100-150
O001213,C00803,6,Student,Chinese,2025-03-01,11:29:00,R107,I0822,Swiggy,Delivered,3.0,133,25,33.25,99.75,25,124.75,2025,3,March,5,Saturday,Yes,11,Breakfast,Brownie,Desserts,Dessert,Veg,100-150
O001214,C03964,1,Working Professional,Healthy,2025-10-18,21:09:00,R024,I0187,Zomato,Delivered,5.0,76,40,30.4,45.6,35,80.6,2025,10,October,5,Saturday,Yes,21,Dinner,Garlic Naan,North Indian,Bread,Veg,Below 100
O001215,C03445,7,Working Professional,Cafe,2025-09-11,20:49:00,R007,I0050,Zomato,Delivered,3.0,219,15,32.85,186.15,30,216.15,2025,9,September,3,Thursday,No,20,Dinner,Paneer Tikka,North Indian,Starter,Veg,200-250
O001216,C01089,3,Young Professional,Burgers,2025-03-22,12:55:00,R044,I0341,Zomato,Delivered,5.0,228,20,45.6,182.4,25,207.4,2025,3,March,5,Saturday,Yes,12,Lunch,Paneer Butter Masala,North Indian,Main Course,Veg,200-250
O001217,C00405,6,Family,South Indian,2025-01-31,09:38:00,R054,I0417,Zomato,Delivered,5.0,113,30,33.9,79.1,20,99.1,2025,1,January,4,Friday,No,9,Breakfast,Masala Dosa,South Indian,Main Course,Veg,Below 100
O001218,C03386,9,Young Professional,Pizza,2025-09-06,20:13:00,R048,I0375,Zomato,Delivered,3.0,430,5,21.5,408.5,30,438.5,2025,9,September,5,Saturday,Yes,20,Dinner,Pepperoni Pizza,Pizza,Main Course,Non-Veg,300+
O001219,C03249,5,Student,Momos,2025-08-27,19:53:00,R039,I0308,Zomato,Delivered,4.0,106,15,15.9,90.1,30,120.1,2025,8,August,2,Wednesday,No,19,Dinner,Vada Sambar,South Indian,Main Course,Veg,100-150
O001220,C01343,10,Family,Pizza,2025-04-10,13:45:00,R062,I0480,Zomato,Delivered,5.0,284,25,71.0,213.0,25,238.0,2025,4,April,3,Thursday,No,13,Lunch,Paneer Pizza,Pizza,Main Course,Veg,200-250
O001221,C04755,4,Student,Pizza,2025-12-13,23:41:00,R037,I0296,Zomato,Delivered,5.0,143,10,14.3,128.7,40,168.7,2025,12,December,5,Saturday,Yes,23,Dinner,Peri Peri Fries,Burgers,Side,Veg,150-200
O001222,C00746,2,Young Professional,Pizza,2025-02-24,11:21:00,R054,I0418,Zomato,Delivered,5.0,81,30,24.3,56.7,25,81.7,2025,2,February,0,Monday,No,11,Breakfast,Plain Dosa,South Indian,Main Course,Veg,Below 100
O001223,C02133,2,Family,Pizza,2025-06-07,15:56:00,R125,I0961,Direct,Failed,,188,15,28.2,159.8,30,189.8,2025,6,June,5,Saturday,Yes,15,Lunch,Paneer Biryani,Biryani,Main Course,Veg,150-200
O001224,C04717,9,Family,Desserts,2025-12-11,22:40:00,R042,I0332,Zomato,Delivered,4.0,179,10,17.9,161.1,40,201.1,2025,12,December,3,Thursday,No,22,Dinner,Chilli Momos,Momos,Main Course,Veg,200-250
O001225,C02076,6,Student,Pizza,2025-06-03,15:25:00,R097,I0748,Swiggy,Delivered,5.0,213,20,42.6,170.4,30,200.4,2025,6,June,1,Tuesday,No,15,Lunch,Kadhai Paneer,North Indian,Main Course,Veg,200-250
O001226,C03167,8,Working Professional,Biryani,2025-08-22,19:09:00,R018,I0137,Zomato,Delivered,4.0,410,30,123.0,287.0,30,317.0,2025,8,August,4,Friday,No,19,Dinner,Pepperoni Pizza,Pizza,Main Course,Non-Veg,300+
O001227,C01962,10,Student,Momos,2025-05-25,14:01:00,R060,I0465,Zomato,Delivered,3.0,215,20,43.0,172.0,25,197.0,2025,5,May,6,Sunday,Yes,14,Lunch,Paneer Biryani,Biryani,Main Course,Veg,150-200
O001228,C01347,3,Family,North Indian,2025-04-11,13:02:00,R036,I0284,Zomato,Delivered,4.0,144,30,43.2,100.8,25,125.8,2025,4,April,4,Friday,No,13,Lunch,Veg Fried Rice,Chinese,Main Course,Veg,100-150
O001229,C04922,7,Family,Biryani,2025-12-26,23:47:00,R144,I1115,Direct,Delivered,4.0,298,40,119.2,178.8,40,218.8,2025,12,December,4,Friday,No,23,Dinner,Biryani Combo,Biryani,Combo,Non-Veg,200-250
O001230,C02025,7,Student,Biryani,2025-05-30,14:41:00,R056,I0435,Zomato,Delivered,5.0,353,25,88.25,264.75,30,294.75,2025,5,May,4,Friday,No,14,Lunch,Chicken Pizza,Pizza,Main Course,Non-Veg,250-300
O001231,C04472,1,Young Professional,Chinese,2025-11-23,22:54:00,R111,I0857,Swiggy,Delivered,5.0,192,30,57.6,134.4,35,169.4,2025,11,November,6,Sunday,Yes,22,Dinner,Manchurian,Chinese,Starter,Veg,150-200
O001232,C01128,3,Working Professional,Biryani,2025-03-25,12:10:00,R091,I0701,Swiggy,Delivered,3.0,310,0,0.0,310.0,25,335.0,2025,3,March,1,Tuesday,No,12,Lunch,Mutton Biryani,Biryani,Main Course,Non-Veg,300+
O001233,C01052,3,Student,North Indian,2025-03-19,12:09:00,R022,I0165,Zomato,Delivered,5.0,163,40,65.2,97.8,25,122.8,2025,3,March,2,Wednesday,No,12,Lunch,Dal Makhani,North Indian,Main Course,Veg,100-150
O001234,C00158,3,Student,Momos,2025-01-12,08:11:00,R134,I1029,Direct,Delivered,3.0,249,5,12.45,236.55,20,256.55,2025,1,January,6,Sunday,Yes,8,Breakfast,Chicken Biryani,Biryani,Main Course,Non-Veg,250-300
O001235,C03235,6,Family,North Indian,2025-08-26,19:13:00,R034,I0270,Zomato,Delivered,3.0,186,5,9.3,176.7,30,206.7,2025,8,August,1,Tuesday,No,19,Dinner,Paneer Tikka,North Indian,Starter,Veg,200-250
O001236,C01818,6,Student,Pizza,2025-05-15,14:29:00,R014,I0101,Zomato,Delivered,4.0,369,0,0.0,369.0,25,394.0,2025,5,May,3,Thursday,No,14,Lunch,Chicken Pizza,Pizza,Main Course,Non-Veg,300+
O001237,C04321,3,Student,Burgers,2025-11-12,22:40:00,R032,I0253,Zomato,Failed,,149,15,22.35,126.65,35,161.65,2025,11,November,2,Wednesday,No,22,Dinner,Peri Peri Fries,Burgers,Side,Veg,150-200
O001238,C02337,5,Working Professional,Healthy,2025-06-22,16:59:00,R046,I0360,Zomato,Delivered,5.0,289,10,28.9,260.1,30,290.1,2025,6,June,6,Sunday,Yes,16,Evening,Grilled Chicken Bowl,Healthy,Healthy,Non-Veg,250-300
O001239,C04841,1,Family,Cafe,2025-12-20,23:12:00,R018,I0139,Zomato,Delivered,4.0,411,30,123.3,287.7,40,327.7,2025,12,December,5,Saturday,Yes,23,Dinner,Cheese Burst Pizza,Pizza,Main Course,Veg,300+
O001240,C00919,5,Working Professional,Pizza,2025-03-09,12:29:00,R093,I0717,Swiggy,Delivered,5.0,353,10,35.3,317.7,25,342.7,2025,3,March,6,Sunday,Yes,12,Lunch,Farmhouse Pizza,Pizza,Main Course,Veg,300+
O001241,C04341,6,Working Professional,Healthy,2025-11-14,22:37:00,R052,I0408,Zomato,Delivered,5.0,127,40,50.8,76.2,35,111.2,2025,11,November,4,Friday,No,22,Dinner,Jeera Rice,North Indian,Rice,Veg,100-150
O001242,C03876,10,Working Professional,Pizza,2025-10-11,21:10:00,R094,I0728,Swiggy,Delivered,4.0,199,30,59.7,139.3,35,174.3,2025,10,October,5,Saturday,Yes,21,Dinner,Protein Smoothie,Healthy,Beverage,Veg,150-200
O001243,C03843,4,Working Professional,North Indian,2025-10-09,21:00:00,R002,I0013,Zomato,Cancelled,,173,20,34.6,138.4,35,173.4,2025,10,October,3,Thursday,No,21,Dinner,Chicken Fried Momos,Momos,Main Course,Non-Veg,150-200
O001244,C04223,10,Young Professional,Cafe,2025-11-05,21:26:00,R142,I1098,Direct,Delivered,5.0,200,10,20.0,180.0,35,215.0,2025,11,November,2,Wednesday,No,21,Dinner,Chicken 65,Biryani,Starter,Non-Veg,200-250
O001245,C03789,3,Working Professional,Cafe,2025-10-05,21:46:00,R026,I0203,Zomato,Delivered,3.0,226,20,45.2,180.8,35,215.8,2025,10,October,6,Sunday,Yes,21,Dinner,Paneer Tikka,North Indian,Starter,Veg,200-250
O001246,C03103,1,Young Professional,Cafe,2025-08-17,19:38:00,R088,I0681,Swiggy,Delivered,4.0,242,20,48.4,193.6,30,223.6,2025,8,August,6,Sunday,Yes,19,Dinner,Cheesecake,Desserts,Dessert,Veg,200-250
O001247,C00639,7,Student,Pizza,2025-02-17,10:42:00,R113,I0867,Swiggy,Delivered,5.0,124,30,37.2,86.8,20,106.8,2025,2,February,0,Monday,No,10,Breakfast,Masala Dosa,South Indian,Main Course,Veg,100-150
O001248,C00166,1,Working Professional,South Indian,2025-01-12,08:48:00,R030,I0233,Zomato,Delivered,2.0,112,30,33.6,78.4,20,98.4,2025,1,January,6,Sunday,Yes,8,Breakfast,Masala Dosa,South Indian,Main Course,Veg,Below 100
O001249,C04607,8,Young Professional,Momos,2025-12-03,22:36:00,R018,I0139,Zomato,Delivered,4.0,411,30,123.3,287.7,40,327.7,2025,12,December,2,Wednesday,No,22,Dinner,Cheese Burst Pizza,Pizza,Main Course,Veg,300+
